episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
88,-1856.324832546876,-0.928162416273438,6396.137796955649,-0.9278537851664542,0.0,0.0003070465251228259,0.9555,1.5845818629615703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09064600716431385,0.03665563464164734,-2.2769908905029297,9.942628860473633,57.147483825683594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
89,-1844.183197224264,-0.922091598612132,6394.9063188615955,-0.9216963946961448,0.0,0.00039184068174752087,0.9115,3.3632342399901536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08233394295031543,0.03468349203467369,-1.601242184638977,10.01539421081543,59.85369873046875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
90,-1845.0587887348515,-0.9225293943674258,6394.976843377712,-0.9220490172768275,0.0,0.0004761261434078966,0.843,4.2509471903003855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031535983908704,0.035031598061323166,-2.3784584999084473,8.187304973602295,59.94664001464844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1815.877433049721,-0.9079387165248606,6392.111049522559,6392.110897518553,6392.111049522559,-2.377993879915426e-06,-1.0000494958096213,6389.039849542907
91,-1721.3234615862161,-0.860661730793108,6382.618862276202,-0.8602591117691182,0.0,0.00040082765652106844,0.9665,1.7913674695958508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09509961840975344,0.03521909564733505,-2.123157501220703,48.11648750305176,59.92963409423828,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
92,-1787.4606207395875,-0.8937303103697938,6389.198444946484,-0.8931570251206761,0.0,0.0005691560850794351,0.887,4.12916403735134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10718015748419142,0.03266545385122299,-1.8139564990997314,15.136549472808838,59.514923095703125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
93,-1809.5902238159686,-0.9047951119079842,6391.471944998451,-0.9045245253804653,0.0,0.00026654776616355074,0.72,4.0387613527033895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962526512709447,0.0337892584502697,-1.6110972166061401,29.69717502593994,60.249488830566406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
94,-1739.5978337492213,-0.8697989168746106,6384.4744126245205,-0.8695368635108514,0.0,0.00025996611704765074,0.926,2.08724671292555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09408025485573893,0.03171488270163536,-2.197049856185913,13.518285274505615,59.01020050048828,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
95,-1836.1515016657029,-0.9180757508328514,6394.136589655743,-0.9178477486669259,0.0,0.0002234798199790061,0.7665,4.522345946878172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08017203517437879,0.03136628121137619,-2.4885802268981934,1.3554484844207764,57.9069938659668,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1827.6396634504588,-0.9138198317252294,6393.300508676485,6392.110897518553,6393.300508676485,-0.018610615131748335,-1.3873632608039566,6389.039849542907
96,-1825.134860572137,-0.9125674302860686,6393.025174599086,-0.91229067338356,0.0,0.0002676536990174864,0.6515,9.103203490335797e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08194083206541186,0.03414328396320343,-1.8055918216705322,2.077051520347595,59.218101501464844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
97,-1784.5502305269522,-0.8922751152634761,6388.933400809071,-0.8918318044335622,0.0,0.00043125078159915285,0.777,1.206004831092687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09324319436634455,0.028928790241479874,-2.0698201656341553,32.823760986328125,59.52373504638672,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
98,-1829.820032528143,-0.9149100162640715,6393.4106011098465,-0.9142178059374338,0.0,0.0006742628761087039,0.7855,1.7947450528521143e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08829879795909043,0.03328697383403778,-1.9785704612731934,14.943881034851074,59.858314514160156,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
99,-1854.2767844149805,-0.9271383922074903,6395.9264675940785,-0.926797138358607,0.0,0.00032982431334124227,0.7605,1.1429535541757247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09617357475056569,0.032574474811553955,-1.9536668062210083,25.34944248199463,58.73894119262695,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
100,-1769.8510504767094,-0.8849255252383547,6387.472938578607,-0.884529493281327,0.0,0.0003848123576539084,0.8305,1.1219599375482733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09132782686713256,0.030796173959970474,-2.0710604190826416,1.4151189923286438,59.58251190185547,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1818.0463115913408,-0.9090231557956704,6392.319561223271,6392.110897518553,6392.319561223271,-0.0032643943145412076,-1.0679454395934191,6389.039849542907
101,-1774.085453241448,-0.887042726620724,6387.826657327061,-0.8862980870235466,0.0,0.0007332384619657617,0.842,1.1401135214540368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12118189167668197,0.034730441868305206,-1.9820915460586548,8.363455772399902,59.63331604003906,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
102,-1757.146356250871,-0.8785731781254354,6386.140754329499,-0.8778685720357393,0.0,0.0007001267149302374,0.911,4.479374764366144e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011192793606206,0.03239243105053902,-1.9904224872589111,1.9043906331062317,60.661006927490234,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
103,-1831.615041906567,-0.9158075209532835,6393.614808967598,-0.9152388452262167,0.0,0.0005629270571704729,0.746,5.748669899375955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08402887609832924,0.028124181553721428,-2.389047384262085,18.661477088928223,58.25514221191406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
104,-1802.8087432630655,-0.9014043716315328,6390.70548435244,-0.9006922221504339,0.0,0.000703194237202009,0.818,8.955243897298694e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08414647039249795,0.02846441976726055,-2.0433623790740967,1.3618658781051636,60.8006477355957,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
105,-1840.1964950872955,-0.9200982475436478,6394.456533037192,-0.9194474655741457,0.0,0.0006346172075742898,0.6605,1.6164761927780993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333904552473085,0.03178609907627106,-2.044468641281128,1.425774872303009,58.92436218261719,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1839.6028704011885,-0.919801435200594,6394.513587770848,6392.110897518553,6394.513587770848,-0.037588369332380765,-1.7823681920140066,6389.039849542907
106,-1814.305189912012,-0.9071525949560061,6391.868128791993,-0.9065054443481624,0.0,0.0006286379928487361,0.6995,1.851261499470656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476764363380945,0.026671268045902252,-1.854597568511963,8.368302345275879,59.34668731689453,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
107,-1673.5082693901907,-0.8367541346950953,6377.886871470722,-0.8365991577418603,0.0,0.00012896136239045356,0.6355,2.6015590845057207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11159315205249486,0.03349696099758148,-1.6626548767089844,9.180694103240967,59.344505310058594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
108,-1775.8056980961314,-0.8879028490480657,6388.071734753066,-0.8875234741535407,0.0,0.00035612029602514046,0.739,2.325459850121888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977159100906186,0.03184960409998894,-2.021329879760742,14.155436992645264,59.10658645629883,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
109,-1835.1170747859812,-0.9175585373929906,6394.044039049518,-0.9173849956357819,0.0,0.00015731006810514503,0.6095,1.623168910332835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07555775871615146,0.03036775067448616,-2.03434419631958,14.134204387664795,60.49287796020508,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
110,-1753.9132923337695,-0.8769566461668847,6385.891752780305,-0.8766235642897808,0.0,0.000325259753671919,0.836,7.822123431808923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325034955532147,0.027209090068936348,-1.9003031253814697,38.26585578918457,61.188934326171875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1826.4348298718378,-0.9132174149359188,6393.198435328755,6392.110897518553,6393.198435328755,-0.017013750662931284,-1.3541259592250463,6389.039849542907
111,-1759.6173204115396,-0.8798086602057698,6386.46835040748,-0.8795065524256406,0.0,0.000291396121843681,0.7235,1.0711658285526122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08652044147033605,0.02847128175199032,-1.8424185514450073,1.2344372272491455,60.951873779296875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
112,-1864.8692924954664,-0.9324346462477332,6396.992977849249,-0.9321296896345189,0.0,0.0002945763418019618,0.7805,1.038027140903795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08380676400144392,0.027293819934129715,-2.0004591941833496,15.079410076141357,60.27552032470703,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
113,-1895.8120182216112,-0.9479060091108056,6400.041848851973,-0.9473740446481042,0.0,0.0005178585325435099,0.741,1.4105930159562146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07859313837939139,0.027574792504310608,-2.166951894760132,12.348442554473877,61.50312042236328,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
114,-1771.4645832751273,-0.8857322916375636,6387.655919538025,-0.8854443980783152,0.0,0.00027340555280984434,0.7815,1.448800643889046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08657603603996353,0.025438230484724045,-2.1872823238372803,15.736549854278564,60.70711898803711,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
115,-1799.2539049503805,-0.8996269524751902,6390.419609436443,-0.8992628475703899,0.0,0.00032470458403998514,0.7885,3.9400320759939946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10169383366317471,0.027577633038163185,-2.102297067642212,30.777276039123535,59.52045440673828,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1816.8889153271032,-0.9084444576635516,6392.209582751624,6392.110897518553,6392.209582751624,-0.0015438598399316336,-1.0321340577722222,6389.039849542907
116,-1762.7666632534151,-0.8813833316267076,6386.748258385955,-0.880906092318071,0.0,0.0004601157700866955,0.8935,1.7123538548667083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09505917906724912,0.02598007395863533,-2.081895112991333,10.383511543273926,60.10676574707031,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
117,-1770.4606716092353,-0.8852303358046176,6387.4927213686,-0.8846284072312347,0.0,0.0005991959658017128,0.9025,2.7326075806168664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119800337605148,0.025585981085896492,-1.8599451780319214,28.389761924743652,61.371978759765625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
118,-1775.5553367889027,-0.8877776683944514,6388.00676720368,-0.8871986364065875,0.0,0.0005716421060756852,0.9165,7.38988178806813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880100166481413,0.026255100965499878,-2.3498713970184326,7.801854848861694,59.36445999145508,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
119,-1783.537978238074,-0.891768989119037,6388.718947082095,-0.8907595357987488,0.0,0.001008526921614135,0.9715,9.26398671915203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09609411737497317,0.028278006240725517,-2.100687265396118,1.233386218547821,60.92177200317383,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
120,-1804.6773051155144,-0.9023386525577572,6390.861428975107,-0.9014719452637328,0.0,0.0008657724142313873,0.9915,9.348797933421485e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309831354464,0.03375988081097603,-2.0124423503875732,13.948983192443848,61.1702880859375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1816.2544875442193,-0.9081272437721096,6392.111537783617,6392.110897518553,6392.111537783617,-1.0016488662416406e-05,-1.0002084842270185,6389.039849542907
121,-1819.5008336628684,-0.9097504168314342,6392.327187745039,-0.9088007391134509,0.0,0.0009491984235943393,0.988,4.792943882013804e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09052113944102683,0.032660506665706635,-1.8203768730163574,1.370120108127594,60.912353515625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
122,-1782.2192889472142,-0.8911096444736071,6388.616482360382,-0.8902472121901163,0.0,0.0008617231771236765,0.988,7.091063700534741e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10327692205877749,0.029237808659672737,-2.013392448425293,8.752298831939697,60.52013397216797,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
123,-1849.5129758183064,-0.9247564879091532,6395.30596286854,-0.9236946147309237,0.0,0.0010611274461827692,0.988,7.457320462499871e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08700933542614844,0.025661392137408257,-2.1649222373962402,1.32089501619339,60.932838439941406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
124,-1828.2629767582073,-0.9141314883791036,6393.277981487744,-0.9135547078268833,0.0,0.0005759253119261102,0.97,8.552402952174937e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285698745208985,0.03105068765580654,-1.6103472709655762,7.88634991645813,59.65327072143555,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
125,-1766.0188880777341,-0.883009444038867,6387.077483577689,-0.8825522182766771,0.0,0.00045584009638332916,0.95,1.385665806340426e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847022480008209,0.029602160677313805,-1.9849841594696045,27.06873607635498,60.35178756713867,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1815.906016120304,-0.907953008060152,6392.110883557019,6392.110897518553,6392.110883557019,2.1841820717675942e-07,-0.9999954538209322,6389.039849542907
126,-1874.2519624509257,-0.9371259812254629,6397.85821227936,-0.9364558617850393,0.0,0.0006689805364222038,0.976,1.1389040049468288e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08419800943812196,0.027861913666129112,-1.83103346824646,9.855626583099365,59.00475311279297,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,9.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
127,-1801.954659631729,-0.9009773298158645,6390.6580913484495,-0.9004552571304315,0.0,0.0005211983439624265,0.9735,8.743414695076639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.09605220804349673,0.0301095899194479,-2.0139453411102295,10.574762344360352,60.51156234741211,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
128,-1742.1405552953931,-0.8710702776476966,6384.649504504173,-0.8704123229090966,0.0,0.0006570519355510639,0.9855,9.028030486029639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589863686830247,0.032808221876621246,-1.9203863143920898,11.630281925201416,59.738704681396484,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
129,-1827.368720431563,-0.9136843602157815,6393.140330656563,-0.9128664536710649,0.0,0.0008175910011009115,0.992,3.1554361496659023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10078743664342833,0.029168913140892982,-1.736204981803894,28.908184051513672,60.14262390136719,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
130,-1815.3962613180045,-0.9076981306590022,6391.939632988075,-0.9068629653285758,0.0,0.0008345092704521557,0.974,6.560599761777374e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08323190512508827,0.030405061319470406,-2.094696521759033,1.6401748657226562,60.88847732543945,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1816.4280155869048,-0.9082140077934525,6392.111343239271,6392.110897518553,6392.111343239271,-6.9729816171963665e-06,-1.0001451363578067,6389.039849542907
131,-1692.108417965886,-0.846054208982943,6379.637370555617,-0.8453516531662858,0.0,0.0007013502215380794,0.985,1.2055951213161029e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916519645729268,0.03408133238554001,-2.3969855308532715,28.55287742614746,59.65780258178711,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
132,-1725.8960640045061,-0.862948032002253,6383.021395648668,-0.8622717786315756,0.0,0.0006748112512786462,0.9775,1.4421193981033725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10882090918234816,0.039695385843515396,-1.799209475517273,23.885048866271973,61.867881774902344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
