episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
83,-1229.5369762191108,-4.0984565873970356,6559.830358481077,-0.6977507259861963,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.20695225727734357,0.010347612863867168,0.05000000000000026,2.576672421035634e-07,3.4007056037435945,0.0,0.0,3.528018717973961e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325331464108867,0.07836475223302841,-1.995064377784729,6.590050101280212,128.15306091308594,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
84,-1306.0312329105855,-4.3534374430352845,6770.967601462275,-1.7534369408921884,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.36779680470860965,0.018389840235430475,0.05000000000000026,5.021430950200003e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9886198893985017,0.0755181759595871,-2.049651622772217,3.2954180240631104,103.88507843017578,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
85,-1301.5277877694448,-4.338425959231483,6767.965282230856,-1.738425344735103,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32199368943773893,0.016099684471886942,0.05000000000000026,6.144963835566472e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9885670782991355,0.06974858045578003,-1.7247867584228516,5.225765943527222,110.44740295410156,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1436.658119353402,-4.788860397844673,6724.672028238704,6724.804123457732,6724.672028238704,0.0019642983885182303,0.2648321951960274,0.013241609759801364,0.05000000000000026,22.968610744728778,1.1484305372364356,0.0019642983885182303,-0.9996750328391124,6318.316222750188
86,-1230.0268349238136,-4.100089449746045,6560.158121118211,-0.6993895391718754,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.21063610355916698,0.010531805177958363,0.05000000000000026,2.397041912195248e-07,3.4006996708699795,0.0,0.0,3.498354349897569e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032396084716664,0.06264336407184601,-1.7486703395843506,3.070284128189087,102.66036987304688,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
87,-1780.4939056269477,-5.934979685423159,6847.2760730108685,-2.1349792986351703,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3196379131411711,0.015981895657058563,0.05000000000000026,3.8678797936373295e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851668639928409,0.058195240795612335,-1.8347747325897217,3.9302914142608643,105.57965850830078,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
88,-1229.9875728008556,-4.099958576002852,6560.131217459121,-0.6992550208764328,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2179645677772264,0.010898228388861326,0.05000000000000026,2.219851571236428e-07,3.4007033331412653,0.0,0.0,3.516665706325341e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0324807591028535,0.05687227100133896,-1.5665783882141113,3.478669822216034,93.81236267089844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
89,-1780.5769618555391,-5.9352565395184635,6847.331428406858,-2.135256075615108,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32314995678717523,0.016157497839358763,0.05000000000000026,4.639033607672856e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851717084161925,0.05628018453717232,-2.0444211959838867,4.8954819440841675,69.36604309082031,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
90,-1296.2650923807914,-4.320883641269305,6764.456891886252,-1.7208833930120682,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2614623336385862,0.013073116681929307,0.05000000000000026,2.4825723852328707e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.988566916003252,0.05869251862168312,-1.9982661008834839,5.56685733795166,116.0828857421875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1434.8913753809356,-4.782971251269786,6723.49397995348,6724.804123457732,6723.49397995348,0.01948225524787644,0.2696781798590066,0.013483908992950327,0.05000000000000026,32.72767783495377,1.6363838917476836,0.01948225524787644,-0.9967769188161043,6318.316222750188
91,-1297.0819130550476,-4.323606376850159,6765.001447242582,-1.723606169793702,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2678739626266257,0.01339369813133129,0.050000000000000266,2.070564544189559e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9886460757530848,0.06091608107089996,-1.8341565132141113,3.0209681391716003,108.66643524169922,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
92,-1229.7095732669543,-4.099031910889848,6559.946062835897,-0.6983292477602805,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.20368470817317075,0.010184235408658525,0.05000000000000026,2.2748432428731118e-07,3.4007024356452433,0.0,0.0,3.512178226218114e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.03246002877179,0.06003641337156296,-1.9945777654647827,5.13728940486908,107.83892822265625,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
93,-1782.0454549942574,-5.940151516647525,6848.310404061354,-2.140150953887562,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3189728147554234,0.01594864073777117,0.05000000000000026,5.627599647871865e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851717360151289,0.05846782401204109,-1.9812040328979492,3.1048660278320312,100.90513610839844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
94,-1781.9736987491854,-5.939912329163951,6848.262577404863,-2.139911820605125,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3191143972186614,0.01595571986093308,0.05000000000000026,5.085588278554319e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9852447604521843,0.05873211845755577,-1.7013732194900513,5.318000555038452,98.72859954833984,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
95,-1229.6548282436095,-4.098849427478698,6559.908909989281,-0.698143483527222,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.20569251758409396,0.0102846258792047,0.05000000000000026,2.460285027624783e-07,3.4007056979229797,0.0,0.0,3.5284896148971057e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325353174945187,0.057943183928728104,-2.0288734436035156,3.374076008796692,97.3803939819336,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1435.582032145788,-4.78527344048596,6723.95426738515,6724.804123457732,6723.95426738515,0.012637633111387445,0.2746114120804864,0.013730570604024328,0.05000000000000026,26.95274863703163,1.3476374318515802,0.012637633111387445,-0.9979092709251548,6318.316222750188
96,-1296.456231205928,-4.321520770686426,6764.584328527809,-1.7215205762198844,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2714971119665807,0.013574855598329025,0.05000000000000026,1.9446653540268216e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.988507457177374,0.056716252118349075,-1.9916681051254272,3.259117007255554,98.76826477050781,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
97,-1296.2422155760614,-4.320807385253538,6764.441651518589,-1.7208071911737484,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2645930482855088,0.013229652414275442,0.05000000000000026,1.9407978847151945e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9886871567865888,0.055413082242012024,-2.1044371128082275,4.815666437149048,122.24809265136719,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
98,-1783.4430749799756,-5.944810249933252,6849.242153082808,-2.144809698994873,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31565878524067065,0.015782939262033537,0.05000000000000026,5.509383800370707e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9852694284626413,0.0547962486743927,-2.0724308490753174,6.291433811187744,79.88134002685547,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
99,-1229.0892722775754,-4.096964240925251,6559.532700859098,-0.6962624378763016,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.22024162201484423,0.011012081100742217,0.050000000000000266,2.6130564885501035e-07,3.4007015417433037,0.0,0.0,3.5077087165191996e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0324393682884818,0.052603039890527725,-2.153294086456299,5.230557560920715,109.02285766601562,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
100,-1296.7721226865547,-4.322573742288515,6764.794927181834,-1.7225735694899629,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2730426695386183,0.013652133476930922,0.05000000000000026,1.7279855226853557e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9887076574416965,0.051014065742492676,-2.019718885421753,3.0411527156829834,95.71170806884766,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1436.2298555359584,-4.787432851786527,6724.386428524824,6724.804123457732,6724.386428524824,0.006211257982243213,0.2717877153253152,0.013589385766265756,0.05000000000000026,26.539833476530173,1.3269916738265057,0.006211257982243213,-0.9989724296044693,6318.316222750188
101,-1783.1018983854365,-5.9436729946181215,6849.014671306176,-2.143672290111666,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3100209365630932,0.015501046828154674,0.05000000000000026,7.045064603243503e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.985093145262993,0.04991220682859421,-1.9030097723007202,6.112644195556641,92.66526794433594,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
102,-1229.0501299696175,-4.096833766565392,6559.505146254492,-0.6961246648532882,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.23283465866857672,0.011641732933428852,0.05000000000000026,2.718561753237452e-07,3.400708829855931,0.0,0.0,3.5441492796542777e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0326074344881084,0.048356425017118454,-1.8359179496765137,3.172466278076172,95.70399475097656,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
103,-1297.0086341733142,-4.323362113911047,6764.952608324729,-1.7233619752044231,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2715863123897596,0.013579315619487971,0.05000000000000026,1.387066255771433e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9884927500079806,0.04802313074469566,-1.7734922170639038,3.697556495666504,103.07122039794922,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
104,-1228.4635242925858,-4.094878414308619,6559.115539526462,-0.6941766312131282,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.23169008964206966,0.011584504482103488,0.050000000000000266,2.5862674535757065e-07,3.4007015244687464,0.0,0.0,3.5076223437325835e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0324389688972966,0.04930546507239342,-1.893134355545044,2.7581164836883545,86.98893737792969,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
105,-1784.839780034523,-5.94946593344841,6850.173275915683,-2.149465313159247,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2999769489345435,0.014998847446727161,0.05000000000000026,6.202891664521205e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9850756231522352,0.049033552408218384,-1.9870103597640991,3.5131466388702393,87.93883514404297,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1438.0518621213268,-4.79350620707109,6725.601439255796,6724.804123457732,6725.601439255796,-0.011856342332453819,0.25761255684602347,0.012880627842301172,0.05000000000000026,26.8756217965666,1.3437810898283264,-0.011856342332453819,-1.001961474859833,6318.316222750188
106,-1296.9149736104946,-4.323049912034982,6764.89015770732,-1.723049722117397,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.27626793408782635,0.013813396704391332,0.05000000000000026,1.8991758243961072e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9885119459925659,0.04897744953632355,-1.7812374830245972,3.796778082847595,85.31640625,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
107,-1785.6333071775064,-5.9521110239250214,6850.702297010857,-2.1521104186350986,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2823047108377599,0.014115235541887993,0.05000000000000026,6.052899259211421e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851224073973219,0.0481908954679966,-1.7537426948547363,3.988171339035034,78.86966705322266,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
108,-1230.0246419868301,-4.1000821399561005,6560.157397462355,-0.6993859208925697,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.22386321911965737,0.011193160955982854,0.05000000000000026,2.4109650625814656e-07,3.4006959779670205,0.0,0.0,3.479889835101983e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0323104774110596,0.04650972783565521,-2.1483798027038574,4.897044658660889,116.27342987060547,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
109,-1785.0952787948443,-5.950317595982814,6850.343597834567,-2.150316922753629,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2645938547897621,0.013229692739488104,0.05000000000000026,6.732291865533433e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851599621127851,0.043705232441425323,-1.9019248485565186,3.1979971528053284,120.19098663330078,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
110,-1229.5672638349047,-4.098557546116349,6559.852295071731,-0.6978604089394821,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2253655248025073,0.01126827624012537,0.05000000000000026,2.3002840517408556e-07,3.40069690714846,0.0,0.0,3.48453574229883e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032332038641101,0.04515118524432182,-1.9657397270202637,2.765431523323059,119.63345336914062,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1438.2518441447776,-4.794172813815926,6725.735640390751,6724.804123457732,6725.735640390751,-0.013851956368053519,0.22705547837361925,0.01135277391868096,0.05000000000000026,28.514789664369104,1.4257394832184513,-0.013851956368053519,-1.0022916227799081,6318.316222750188
