time_min,F1,X1,T1,T200,baseline_X2,baseline_P2,sac_X2,sac_P2,baseline_P100,baseline_F200,sac_P100,sac_F200,baseline_economic_cost,sac_economic_cost,baseline_cumulative_economic_cost,sac_cumulative_economic_cost,baseline_w_est_1,baseline_w_est_2,sac_w_est_1,sac_w_est_2,sac_residual_P100_normalized,sac_residual_F200_normalized
0.23333333333333334,10.0,5.0,40.0,25.0,29.0,53.57,28.971027727378683,53.565010951705744,222.62265879332617,215.15014494495907,220.57695367657936,215.02750553926288,6420.280213366035,6373.3170246664795,96304.20320049052,95550.3076224635,-1.5516673067191715e-19,-8.469524820127162e-21,9.121542356426108e-08,6.237635141116781e-11,-0.026380113768114576,-0.0012194423961022758
0.25,10.0,5.0,40.0,25.0,29.0,53.57,28.969291216916844,53.564709057771175,222.62265879332617,215.15014494495907,220.61553385006664,215.0274530086063,6420.280213366035,6374.3460704967665,102724.48341385655,101924.65369296027,-1.5885136908633317e-19,-8.857963120976726e-21,9.736859717351507e-08,6.198808568155731e-11,-0.026381781001887566,-0.001219489957342574
0.26666666666666666,10.0,5.0,40.0,25.0,29.0,53.57,28.96759667532393,53.5644140569146,222.62265879332617,215.15014494495907,220.6531805709653,215.02740147618016,6420.280213366035,6375.350256221478,109144.76362722258,108300.00394918176,-1.6231679124645823e-19,-9.23490387112731e-21,1.0312236397189977e-07,6.148453048502742e-11,-0.026383410124307897,-0.001219536281382991
0.2833333333333333,10.0,5.0,40.0,25.0,29.0,53.57,28.96594308463323,53.56412578281929,222.62265879332617,215.15014494495907,220.68991676613862,215.0273509204332,6420.280213366035,6376.330191559791,115565.04384058861,114676.33414074156,-1.655942009733289e-19,-9.60101683574038e-21,1.084766268951033e-07,6.090113552779827e-11,-0.026385001365489318,-0.0012195814778253888
0.3,10.0,5.0,40.0,25.0,29.0,53.57,28.964329452192313,53.56384407327262,222.62265879332617,215.15014494495907,220.72576496717826,215.02730132935042,6420.280213366035,6377.286475241645,121985.32405395464,121053.6206159832,-1.6870886723519812e-19,-9.956877276301254e-21,1.1343609317536339e-07,6.026560780924401e-11,-0.02638655305095717,-0.001219625557110764
0.31666666666666665,10.0,5.0,40.0,25.0,29.0,53.57,28.962754809661323,53.563568770001794,222.62265879332617,215.15014494495907,220.7607467532933,215.02725268072336,6420.280213366035,6378.219681789575,128405.60426732067,127431.84029777278,-1.7168130369144e-19,-1.0302983894623833e-20,1.1800906572660866e-07,5.959940009846159e-11,-0.02638806729886032,-0.0012196686283373632
0.3333333333333333,10.0,5.0,40.0,25.0,29.0,53.57,28.96121821221364,53.563299718544144,222.62265879332617,215.15014494495907,220.7948829647743,215.02720494218252,6420.280213366035,6379.130366652816,134825.8844806867,133810.9706644256,-1.7452821254476794e-19,-1.0639773212666832e-20,1.222064874168184e-07,5.891919548010452e-11,-0.026389548121359636,-0.0012197108992781217
0.35,10.0,5.0,40.0,25.0,29.0,53.57,28.959718738810764,53.563036768301174,222.62265879332617,215.15014494495907,220.82819486151968,215.02715812068902,6420.280213366035,6380.019093812396,141246.16469405274,140190.989758238,-1.7726323977951921e-19,-1.0967631101630324e-20,1.2604116964312002e-07,5.823766856349336e-11,-0.026390990030057185,-0.0012197521818263501
0.36666666666666664,10.0,5.0,40.0,25.0,29.0,53.57,28.958255490543237,53.562779772259354,222.62265879332617,215.15014494495907,220.86070202960812,215.02711223292482,6420.280213366035,6380.886386007341,147666.44490741877,146571.87614424533,-1.7989757953403609e-19,-1.1286902024165633e-20,1.2952722063832633e-07,5.756445950077559e-11,-0.026392398926109364,-0.0012197921887083514
0.3833333333333333,10.0,5.0,40.0,25.0,29.0,53.57,28.956827590592606,53.562528586993935,222.62265879332617,215.15014494495907,220.89242412799527,215.02706718659732,6420.280213366035,6381.732766267164,154086.7251207848,152953.6089105125,-1.8244045775003217e-19,-1.1597896450862441e-20,1.3267957166170576e-07,5.690666190885589e-11,-0.0263937750086344,-0.0012198317204941867
0.4,10.0,5.0,40.0,25.0,29.0,53.57,28.955434183670004,53.56228307257404,222.62265879332617,215.15014494495907,220.9233803209585,215.02702305744987,6420.280213366035,6382.558744595603,160507.00533415083,159336.1676551081,-1.848995192586928e-19,-1.1900896811740053e-20,1.3551361707449651e-07,5.6269583006617246e-11,-0.026395118471956795,-0.0012198698959691003
0.4166666666666667,10.0,5.0,40.0,25.0,29.0,53.57,28.95407443529481,53.56204309244952,222.62265879332617,215.15014494495907,220.95358910162122,215.02697976286802,6420.280213366035,6383.364813616304,166927.28554751686,165719.53246872438,-1.8728113763635765e-19,-1.2196162284577215e-20,1.3804494018503756e-07,5.5656935130855165e-11,-0.026396431404985085,-0.0012199074163610187
0.43333333333333335,10.0,5.0,40.0,25.0,29.0,53.57,28.95274753179404,53.56180851345447,222.62265879332617,215.15014494495907,220.98306906847662,215.02693731908522,6420.280213366035,6384.15146722179,173347.5657608829,172103.68393594617,-1.895906631950897e-19,-1.2483932638828838e-20,1.402890886049104e-07,5.5071324845700087e-11,-0.026397710194378587,-0.0012199439935183295
0.45,10.0,5.0,40.0,25.0,29.0,53.57,28.951452678900303,53.561579205572855,222.62265879332617,215.15014494495907,221.0118374070756,215.0268956928463,6420.280213366035,6384.919164410029,179767.84597424892,178488.6031003562,-1.9183262155183534e-19,-1.2764431331585304e-20,1.4226143313483233e-07,5.45142972963021e-11,-0.026398960718560485,-0.0012199798336717412
0.4666666666666667,10.0,5.0,40.0,25.0,29.0,53.57,28.95018910213902,53.56135504201027,222.62265879332617,215.15014494495907,221.03991182073548,215.02685489043247,6420.280213366035,6385.668375297807,186188.12618761495,184874.271475654,-1.9401087265035971e-19,-1.3037868006428016e-20,1.439770258201358e-07,5.398672172645015e-11,-0.0264001793554098,-0.0012200147471731352
